rt,url,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,test_part,boxes_type,utt_type,correct_side,responses,subid,accuracy
4754.249999999956,NA,html-button-response,3,53294,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,lgpk_mglt_qfws,NA
2856.7149999998946,NA,html-button-response,4,56154,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,lgpk_mglt_qfws,NA
2276.915000000372,NA,html-button-response,5,58433,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,entropy,complex,0,NA,lgpk_mglt_qfws,1
7743.575000000426,NA,survey-text,6,66184,0.0-4.0,NA,NA,comment,NA,NA,NA,well,lgpk_mglt_qfws,NA
2285.960000000152,NA,html-button-response,7,68472,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,lgpk_mglt_qfws,NA
49937.65999999596,recaptcha.html,external-html,0,49979,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,lmrt_klbm_qsdl,NA
22694.0450000111,consent/consent.html,external-html,1,72724,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,lmrt_klbm_qsdl,NA
3659.69000000041,NA,html-button-response,2,76393,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,lmrt_klbm_qsdl,NA
3967.8050000220537,NA,html-button-response,3,82363,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,lmrt_klbm_qsdl,NA
7796.834999986459,NA,html-button-response,4,90163,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,lmrt_klbm_qsdl,NA
4947.775000007823,NA,html-button-response,5,95114,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,num,simple,1,NA,lmrt_klbm_qsdl,1
9328.235000022687,NA,survey-text,6,104448,0.0-4.0,NA,NA,comment,NA,NA,NA,small,lmrt_klbm_qsdl,NA
1943.0199999478646,NA,html-button-response,7,106393,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,lmrt_klbm_qsdl,NA
8216.279999993276,recaptcha.html,external-html,0,8273,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,lofk_bjql_qavi,NA
9251.779999991413,consent/consent.html,external-html,1,17633,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,lofk_bjql_qavi,NA
2724.449999979697,NA,html-button-response,2,20361,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,lofk_bjql_qavi,NA
6140.654999995604,NA,html-button-response,3,28510,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,lofk_bjql_qavi,NA
8109.324999968521,NA,html-button-response,4,36623,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,lofk_bjql_qavi,NA
7193.215000035707,NA,html-button-response,5,43819,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,type,simple,0,NA,lofk_bjql_qavi,0
13031.404999957886,NA,survey-text,6,56864,0.0-4.0,NA,NA,comment,NA,NA,NA,The second box seemed more exciting and so did his response.,lofk_bjql_qavi,NA
1346.7599999858066,NA,html-button-response,7,58213,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,lofk_bjql_qavi,NA
20629.704999970272,recaptcha.html,external-html,0,20744,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,lomq_pvcv_tnbe,NA
41810.47000014223,consent/consent.html,external-html,1,62864,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,lomq_pvcv_tnbe,NA
7925.025000004098,NA,html-button-response,2,70798,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,lomq_pvcv_tnbe,NA
20032.81500004232,NA,html-button-response,3,92836,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,lomq_pvcv_tnbe,NA
27186.770000029355,NA,html-button-response,4,120032,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,lomq_pvcv_tnbe,NA
12543.915000045672,NA,html-button-response,5,132582,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,num,complex,0,NA,lomq_pvcv_tnbe,0
102560.1800000295,NA,survey-text,6,235148,0.0-4.0,NA,NA,comment,NA,NA,NA,Because I think he was surprised why there is only two balls in the box. ,lomq_pvcv_tnbe,NA
2466.56999993138,NA,html-button-response,7,237620,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,lomq_pvcv_tnbe,NA
6390.875000040978,recaptcha.html,external-html,0,6729,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,lwtf_aqon_bdui,NA
8424.569999915548,consent/consent.html,external-html,1,15164,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,lwtf_aqon_bdui,NA
4858.134999987669,NA,html-button-response,2,20025,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,lwtf_aqon_bdui,NA
4350.085000041872,NA,html-button-response,3,26385,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,lwtf_aqon_bdui,NA
8416.869999957271,NA,html-button-response,4,34804,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,lwtf_aqon_bdui,NA
6357.930000056513,NA,html-button-response,5,41165,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,type,complex,0,NA,lwtf_aqon_bdui,0
19555.67999999039,NA,survey-text,6,60725,0.0-4.0,NA,NA,comment,NA,NA,NA,THE COLOURED CRYSTALS,lwtf_aqon_bdui,NA
1977.904999977909,NA,html-button-response,7,62706,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,lwtf_aqon_bdui,NA
23449.980000033975,recaptcha.html,external-html,0,23467,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,mdso_jxxh_pyxy,NA
7849.154999945313,consent/consent.html,external-html,1,31324,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,mdso_jxxh_pyxy,NA
2107.899999944493,NA,html-button-response,2,33434,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,mdso_jxxh_pyxy,NA
2207.2999998927116,NA,html-button-response,3,37644,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,mdso_jxxh_pyxy,NA
3208.589999936521,NA,html-button-response,4,40854,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,mdso_jxxh_pyxy,NA
4188.480000011623,NA,html-button-response,5,45044,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,num,simple,0,NA,mdso_jxxh_pyxy,0
53142.370000015944,NA,survey-text,6,98194,0.0-4.0,NA,NA,comment,NA,NA,NA,contain many balls,mdso_jxxh_pyxy,NA
1337.3100000899285,NA,html-button-response,7,99533,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,mdso_jxxh_pyxy,NA
29101.620000001276,recaptcha.html,external-html,0,29167,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,mfro_srvs_anqo,NA
7673.7300000004325,consent/consent.html,external-html,1,36883,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,mfro_srvs_anqo,NA
3059.914999999819,NA,html-button-response,2,39949,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,mfro_srvs_anqo,NA
2353.5499999998137,NA,html-button-response,3,44306,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,mfro_srvs_anqo,NA
2467.529999999897,NA,html-button-response,4,46779,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,mfro_srvs_anqo,NA
1860.5399999996735,NA,html-button-response,5,48644,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,type,simple,0,NA,mfro_srvs_anqo,1
23936.775000000125,NA,survey-text,6,72589,0.0-4.0,NA,NA,comment,NA,NA,NA,wounderful,mfro_srvs_anqo,NA
979.9999999995634,NA,html-button-response,7,73572,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,mfro_srvs_anqo,NA
13737.985000014305,recaptcha.html,external-html,0,13750,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,mnlw_lplh_aohp,NA
12370.38500001654,consent/consent.html,external-html,1,26128,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,mnlw_lplh_aohp,NA
2997.7299999445677,NA,html-button-response,2,29128,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,mnlw_lplh_aohp,NA
3000.895000062883,NA,html-button-response,3,34138,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,mnlw_lplh_aohp,NA
2917.5400000531226,NA,html-button-response,4,37058,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,mnlw_lplh_aohp,NA
3268.1750000920147,NA,html-button-response,5,40328,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,type,simple,0,NA,mnlw_lplh_aohp,0
10596.79999994114,NA,survey-text,6,50928,0.0-4.0,NA,NA,comment,NA,NA,NA,this is alien  language,mnlw_lplh_aohp,NA
1938.510000007227,NA,html-button-response,7,52867,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,mnlw_lplh_aohp,NA
10047.344999853522,recaptcha.html,external-html,0,10064,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,mxix_lycg_rxki,NA
22409.57000013441,consent/consent.html,external-html,1,32583,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,mxix_lycg_rxki,NA
6790.675000054762,NA,html-button-response,2,39377,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,mxix_lycg_rxki,NA
11589.72500008531,NA,html-button-response,3,52972,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,mxix_lycg_rxki,NA
10867.289999965578,NA,html-button-response,4,63842,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,mxix_lycg_rxki,NA
7753.814999945462,NA,html-button-response,5,71597,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,num,simple,1,NA,mxix_lycg_rxki,0
42297.61000000872,NA,survey-text,6,113899,0.0-4.0,NA,NA,comment,NA,NA,NA,The exclamation points seemed to imply something unexpected. I assumed a large number of dots would bring about this reaction.,mxix_lycg_rxki,NA
2608.809999888763,NA,html-button-response,7,116509,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,mxix_lycg_rxki,NA
14197.234999999637,recaptcha.html,external-html,0,14278,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,mxub_zgvw_fgzx,NA
11802.279999988968,consent/consent.html,external-html,1,26099,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,mxub_zgvw_fgzx,NA
1817.5950000004377,NA,html-button-response,2,27921,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,mxub_zgvw_fgzx,NA
3215.1600000070175,NA,html-button-response,3,33144,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,mxub_zgvw_fgzx,NA
4051.615000003949,NA,html-button-response,4,37200,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,mxub_zgvw_fgzx,NA
6501.994999998715,NA,html-button-response,5,43707,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,num,simple,1,NA,mxub_zgvw_fgzx,0
10512.960000007297,NA,survey-text,6,54247,0.0-4.0,NA,NA,comment,NA,NA,NA,Excellent,mxub_zgvw_fgzx,NA
4288.509999998496,NA,html-button-response,7,58539,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,mxub_zgvw_fgzx,NA
22667.70499999984,recaptcha.html,external-html,0,22706,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,nilb_vcfl_bubp,NA
117914.38000000198,consent/consent.html,external-html,1,142038,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,nilb_vcfl_bubp,NA
3501.125000002503,NA,html-button-response,2,145544,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,nilb_vcfl_bubp,NA
14157.6750000022,NA,html-button-response,3,161717,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,nilb_vcfl_bubp,NA
13073.985000002722,NA,html-button-response,4,174797,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,nilb_vcfl_bubp,NA
7209.9250000028405,NA,html-button-response,5,182013,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,num,simple,1,NA,nilb_vcfl_bubp,0
53048.02999999811,NA,survey-text,6,235083,0.0-4.0,NA,NA,comment,NA,NA,NA,It's the correct one,nilb_vcfl_bubp,NA
2483.889999995881,NA,html-button-response,7,237569,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,nilb_vcfl_bubp,NA
38724.91500061005,recaptcha.html,external-html,0,38835,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,nmdk_mcdt_mtho,NA
53340.37999995053,consent/consent.html,external-html,1,92494,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,nmdk_mcdt_mtho,NA
